ptt,tuid,year,month,day,longitude,latitude,date,type,depth_min,temp_depth_min,depth_max,depth_range,tsst
95982,86,2011,10,13,-72.3358,38.0073,10/13/2011,pdt,1,18.4,88,87,NaN
95982,88,2011,10,15,-72.0814,38.1543,10/15/2011,pdt,24,19.2,712,688,NaN
95982,91,2011,10,18,-71.6888,37.8828,10/18/2011,pdt,1,26.8,464,463,NaN
95982,92,2011,10,19,-71.5167,37.9607,10/19/2011,pdt,24,26.6,552,528,NaN
95982,93,2011,10,20,-71.1011,37.8433,10/20/2011,pdt,168,21.6,624,456,NaN
95982,97,2011,10,24,-70.697,37.5244,10/24/2011,pdt,1,25.2,544,543,NaN
95982,99,2011,10,27,-70.2719,37.2744,10/27/2011,pdt,72,22.8,800,728,NaN
95982,100,2011,11,01,-70.0436,37.0109,11/01/2011,pdt,1,24.796,624,623,NaN
95982,101,2011,11,02,-69.7038,37.2184,11/02/2011,pdt,176,18.6,656,480,NaN
95982,102,2011,11,03,-69.2306,37.0975,11/03/2011,pdt,1,24.4,504,503,NaN
95982,103,2011,11,04,-69.0824,36.9886,11/04/2011,pdt,64,23.2,800,736,NaN
95982,106,2011,11,09,-69.1078,36.87,11/09/2011,pdt,1,24.0,488,487,NaN
95982,109,2011,11,16,-68.765,37.2492,11/16/2011,pdt,1,23.558,544,543,NaN
95982,110,2011,11,17,-68.2864,37.4304,11/17/2011,pdt,104,20.6,752,648,NaN
95982,111,2011,11,20,-67.7821,37.5916,11/20/2011,pdt,1,23.369,592,591,NaN
95982,112,2011,11,21,-67.7709,37.6836,11/21/2011,pdt,80,20.0,880,800,NaN
95982,113,2011,11,22,-67.718,37.8344,11/22/2011,pdt,1,23.6,600,599,NaN
95982,114,2011,11,24,-67.6624,37.9824,11/24/2011,pdt,48,23.6,816,768,NaN
95982,115,2011,11,25,-67.8137,37.8349,11/25/2011,pdt,1,24.0,520,519,NaN
95982,116,2011,11,26,-67.6397,37.7473,11/26/2011,pdt,1,24.0,528,527,NaN
95982,117,2011,11,28,-67.8314,37.8089,11/28/2011,pdt,1,23.775,736,735,NaN
95982,118,2011,11,29,-68.0018,37.9354,11/29/2011,pdt,32,23.8,784,752,NaN
95982,119,2011,11,30,-68.0164,37.9351,11/30/2011,pdt,256,18.2,768,512,NaN
95982,120,2011,12,04,-68.7,38.0267,12/04/2011,pdt,216,18.6,656,440,NaN
95982,121,2011,12,07,-68.9986,38.1418,12/07/2011,pdt,368,18.4,768,400,NaN
95982,122,2011,12,08,-69.1292,38.28,12/08/2011,pdt,1,23.8,560,559,NaN
95982,124,2011,12,11,-69.3964,38.0682,12/11/2011,pdt,384,18.2,672,288,NaN
95982,125,2011,12,12,-69.6912,38.0963,12/12/2011,pdt,336,18.4,768,432,NaN
95982,126,2011,12,13,-69.8209,37.9419,12/13/2011,pdt,24,24.0,832,808,NaN
95982,128,2011,12,15,-69.7847,37.8485,12/15/2011,pdt,1,23.8,592,591,NaN
95982,130,2011,12,19,-69.3868,37.9296,12/19/2011,pdt,1,22.203,752,751,NaN
95982,131,2011,12,20,-69.2948,37.6888,12/20/2011,pdt,1,22.205,512,511,NaN
95982,133,2011,12,23,-68.8805,37.7313,12/23/2011,pdt,40,22.4,808,768,NaN
95982,134,2011,12,24,-68.7061,37.8406,12/24/2011,pdt,280,18.4,648,368,NaN
95982,135,2011,12,25,-68.7324,37.7941,12/25/2011,pdt,184,19.4,624,440,NaN
95982,136,2011,12,26,-68.7093,37.7817,12/26/2011,pdt,1,22.2,568,567,NaN
95982,138,2011,12,28,-68.0369,37.639,12/28/2011,pdt,192,19.0,704,512,NaN
95982,140,2011,12,30,-67.6992,37.6026,12/30/2011,pdt,1,21.804,552,551,NaN
95982,141,2012,01,01,-67.2512,37.6825,01/01/2012,pdt,128,19.4,624,496,NaN
95982,142,2012,01,02,-67.295,37.9706,01/02/2012,pdt,232,18.4,808,576,NaN
95982,143,2012,01,04,-67.0461,37.9957,01/04/2012,pdt,240,18.6,896,656,NaN
95982,145,2012,01,06,-66.7276,38.0209,01/06/2012,pdt,176,18.8,592,416,NaN
95982,146,2012,01,07,-66.6336,37.9172,01/07/2012,pdt,224,18.6,680,456,NaN
95982,147,2012,01,08,-66.6639,38.1168,01/08/2012,pdt,240,18.4,616,376,NaN
95982,148,2012,01,09,-66.8381,38.1943,01/09/2012,pdt,1,22.0,560,559,NaN
95982,149,2012,01,10,-66.8276,38.0755,01/10/2012,pdt,112,20.4,760,648,NaN
95982,150,2012,01,11,-66.6028,38.159,01/11/2012,pdt,112,20.6,640,528,NaN
95982,151,2012,01,12,-66.4849,38.17,01/12/2012,pdt,176,18.8,712,536,NaN
95982,152,2012,01,13,-66.4865,38.0942,01/13/2012,pdt,24,21.4,920,896,NaN
95982,153,2012,01,14,-66.7429,38.0484,01/14/2012,pdt,176,18.8,664,488,NaN
95982,154,2012,01,15,-66.7686,37.9506,01/15/2012,pdt,64,21.8,864,800,NaN
95982,155,2012,01,16,-67.0323,37.9212,01/16/2012,pdt,1,22.39,560,559,NaN
95982,156,2012,01,18,-67.2203,37.862,01/18/2012,pdt,264,18.6,864,600,NaN
95982,158,2012,01,20,-67.6888,37.7835,01/20/2012,pdt,336,18.4,832,496,NaN
95982,159,2012,01,22,-67.9239,37.9028,01/22/2012,pdt,288,19.6,608,320,NaN
95982,166,2012,01,31,-68.2966,37.8424,01/31/2012,pdt,1,20.6,616,615,NaN
95982,171,2012,02,07,-68.6272,37.6668,02/07/2012,pdt,280,18.4,640,360,NaN
95982,174,2012,02,14,-68.63,37.6572,02/14/2012,pdt,1,20.99375,520,519,NaN
95982,175,2012,02,15,-68.7904,37.8058,02/15/2012,pdt,1,21.389,520,519,NaN
95982,176,2012,02,16,-68.6131,37.9971,02/16/2012,pdt,8,21.6,560,552,NaN
95982,177,2012,02,17,-68.5811,38.1024,02/17/2012,pdt,376,17.6,712,336,NaN
95982,178,2012,02,18,-68.527,38.0436,02/18/2012,pdt,312,17.8,680,368,NaN
95982,179,2012,02,21,-68.731,37.9483,02/21/2012,pdt,1,20.208,520,519,NaN
95982,180,2012,02,22,-68.7413,38.0572,02/22/2012,pdt,16,20.4,544,528,NaN
95982,181,2012,02,23,-68.8136,38.1335,02/23/2012,pdt,264,18.8,768,504,NaN
95982,185,2012,02,28,-69.1357,38.5976,02/28/2012,pdt,1,21.586,728,727,NaN
95982,186,2012,03,03,-69.4037,38.9388,03/03/2012,pdt,1,19.604,608,607,NaN
95982,187,2012,03,04,-69.8041,38.9712,03/04/2012,pdt,296,18.8,832,536,NaN
95982,189,2012,03,06,-69.8971,39.149,03/06/2012,pdt,1,19.6,592,591,NaN
95982,190,2012,03,08,-69.8969,39.2788,03/08/2012,pdt,88,20.0,592,504,NaN
95982,192,2012,03,10,-70.1876,39.4088,03/10/2012,pdt,1,19.8,624,623,NaN
95982,193,2012,03,12,-70.1085,39.4703,03/12/2012,pdt,32,22.4,752,720,NaN
95982,195,2012,03,14,-70.1711,39.5103,03/14/2012,pdt,1,13.595,368,367,NaN
95982,196,2012,03,15,-70.4031,39.249,03/15/2012,pdt,32,17.0,640,608,NaN
95982,199,2012,03,18,-69.8781,39.1371,03/18/2012,pdt,1,21.38125,584,583,NaN
95982,200,2012,03,19,-69.7624,38.9731,03/19/2012,pdt,56,20.2,904,848,NaN
95982,201,2012,03,20,-69.7341,38.8015,03/20/2012,pdt,1,21.142,600,599,NaN
95982,202,2012,03,22,-69.588,38.6647,03/22/2012,pdt,1,19.983,696,695,NaN
95982,203,2012,03,23,-69.4581,38.7532,03/23/2012,pdt,1,19.993,784,783,NaN
95982,204,2012,03,24,-69.4138,38.8669,03/24/2012,pdt,1,20.375,616,615,NaN
95982,205,2012,03,25,-69.384,38.7808,03/25/2012,pdt,1,20.18125,632,631,NaN
95982,206,2012,03,26,-69.3651,38.8091,03/26/2012,pdt,32,20.6,936,904,NaN
95982,207,2012,03,27,-69.3737,38.8157,03/27/2012,pdt,1,22.554,608,607,NaN
95982,208,2012,03,28,-69.5013,38.8444,03/28/2012,pdt,8,22.4,560,552,NaN
95982,0,2012,04,01,-70.191,39.028,04/01/2012,pop,NaN,NaN,NaN,NaN,NaN
95997,1,2011,06,05,-69.9276,42.163,06/05/2011,tag,1,11.675,184,183,NaN
95997,2,2011,06,06,-69.8449,42.3698,06/06/2011,gpe,1,11.875,176,175,NaN
95997,0,2011,06,08,-70.3375,41.7844,06/08/2011,gpe,NaN,NaN,NaN,NaN,NaN
95997,4,2011,06,09,-70.5545,41.4873,06/09/2011,gpe,1,9.325,104,103,NaN
95997,4,2011,06,09,-70.5559,41.205,06/09/2011,gpe,1,9.325,104,103,NaN
95997,6,2011,06,12,-71.2247,40.9896,06/12/2011,gpe,1,12.5,32,31,NaN
95997,7,2011,06,13,-71.5409,40.7833,06/13/2011,gpe,1,11.9,48,47,NaN
95997,7,2011,06,13,-71.4769,40.8462,06/13/2011,gpe,1,11.9,48,47,NaN
95997,8,2011,06,14,-71.6692,40.7633,06/14/2011,gpe,1,12.225,120,119,NaN
95997,9,2011,06,15,-71.6691,40.7635,06/15/2011,gpe,1,12.125,112,111,NaN
95997,10,2011,06,16,-71.6565,40.3125,06/16/2011,gpe,1,11.25,80,79,NaN
95997,10,2011,06,16,-71.6336,40.1067,06/16/2011,gpe,1,11.25,80,79,NaN
95997,0,2011,06,17,-71.9508,40.6356,06/17/2011,gpe,NaN,NaN,NaN,NaN,NaN
95997,0,2011,06,17,-72.1635,40.917,06/17/2011,gpe,NaN,NaN,NaN,NaN,NaN
95997,11,2011,06,18,-72.1635,40.9167,06/18/2011,gpe,1,12.9,104,103,NaN
95997,11,2011,06,18,-72.1636,40.9168,06/18/2011,gpe,1,12.9,104,103,NaN
95997,0,2011,06,20,-71.8806,41.0098,06/20/2011,gpe,NaN,NaN,NaN,NaN,NaN
95997,0,2011,06,20,-72.0643,40.9467,06/20/2011,gpe,NaN,NaN,NaN,NaN,NaN
95997,13,2011,06,21,-71.1446,40.2702,06/21/2011,gpe,1,13.6,80,79,NaN
95997,13,2011,06,21,-71.6626,40.2115,06/21/2011,gpe,1,13.6,80,79,NaN
95997,0,2011,06,22,-71.5875,40.6669,06/22/2011,gpe,NaN,NaN,NaN,NaN,NaN
95997,0,2011,06,22,-71.92,40.8046,06/22/2011,gpe,NaN,NaN,NaN,NaN,NaN
95997,14,2011,06,23,-72.0492,40.9061,06/23/2011,gpe,1,14.4,96,95,NaN
95997,14,2011,06,23,-72.0491,40.906,06/23/2011,gpe,1,14.4,96,95,NaN
95997,0,2011,06,24,-72.0931,40.755,06/24/2011,gpe,NaN,NaN,NaN,NaN,NaN
95997,0,2011,06,24,-71.9503,40.8712,06/24/2011,gpe,NaN,NaN,NaN,NaN,NaN
95997,0,2011,06,26,-71.9365,40.6729,06/26/2011,gpe,NaN,NaN,NaN,NaN,NaN
95997,16,2011,06,27,-71.6925,39.9214,06/27/2011,gpe,1,13.875,136,135,NaN
95997,16,2011,06,27,-71.9366,40.6731,06/27/2011,gpe,1,13.875,136,135,NaN
95997,0,2011,06,28,-71.8596,40.4562,06/28/2011,gpe,NaN,NaN,NaN,NaN,NaN
95997,0,2011,06,28,-71.9019,40.3798,06/28/2011,gpe,NaN,NaN,NaN,NaN,NaN
95997,17,2011,06,29,-71.8474,39.9116,06/29/2011,gpe,1,13.375,104,103,NaN
95997,17,2011,06,29,-71.6997,39.9394,06/29/2011,gpe,1,13.375,104,103,NaN
95997,18,2011,06,30,-71.4667,39.8116,06/30/2011,gpe,1,13.4,128,127,NaN
95997,18,2011,06,30,-71.8455,39.9122,06/30/2011,gpe,1,13.4,128,127,NaN
95997,20,2011,07,03,-71.4885,39.7557,07/03/2011,gpe,1,15.375,120,119,NaN
95997,21,2011,07,04,-71.372,39.853,07/04/2011,gpe,1,16.6,160,159,NaN
95997,0,2011,07,05,-71.6039,40.1767,07/05/2011,gpe,NaN,NaN,NaN,NaN,NaN
95997,0,2011,07,06,-71.8388,40.2426,07/06/2011,gpe,NaN,NaN,NaN,NaN,NaN
95997,0,2011,07,06,-71.7234,40.1858,07/06/2011,gpe,NaN,NaN,NaN,NaN,NaN
95997,22,2011,07,07,-71.6281,39.9248,07/07/2011,gpe,1,14.875,144,143,NaN
95997,22,2011,07,07,-71.6718,39.7805,07/07/2011,gpe,1,14.875,144,143,NaN
95997,0,2011,07,08,-71.9846,39.7858,07/08/2011,gpe,NaN,NaN,NaN,NaN,NaN
95997,0,2011,07,11,-72.4179,39.5657,07/11/2011,gpe,NaN,NaN,NaN,NaN,NaN
95997,25,2011,07,12,-72.3117,39.3154,07/12/2011,gpe,1,17.525,160,159,NaN
95997,25,2011,07,12,-72.1955,39.0858,07/12/2011,gpe,1,17.525,160,159,NaN
95997,0,2011,07,14,-72.6133,39.2781,07/14/2011,gpe,NaN,NaN,NaN,NaN,NaN
95997,0,2011,07,15,-72.8894,39.2821,07/15/2011,gpe,NaN,NaN,NaN,NaN,NaN
95997,0,2011,07,15,-72.7912,39.346,07/15/2011,gpe,NaN,NaN,NaN,NaN,NaN
95997,27,2011,07,16,-72.7091,39.0063,07/16/2011,gpe,1,16.525,128,127,NaN
95997,27,2011,07,16,-72.6618,39.1578,07/16/2011,gpe,1,16.525,128,127,NaN
95997,28,2011,07,17,-72.5112,38.8587,07/17/2011,gpe,1,16.475,112,111,NaN
95997,28,2011,07,17,-72.6452,38.791,07/17/2011,gpe,1,16.475,112,111,NaN
95997,29,2011,07,18,-72.4765,38.9758,07/18/2011,gpe,1,16.75,104,103,NaN
95997,29,2011,07,18,-72.65,38.8781,07/18/2011,gpe,1,16.75,104,103,NaN
95997,31,2011,07,20,-72.6981,38.6663,07/20/2011,gpe,1,17.5,120,119,NaN
95997,33,2011,07,22,-72.7547,38.8951,07/22/2011,gpe,1,16.125,128,127,NaN
95997,34,2011,07,23,-72.6116,39.1265,07/23/2011,gpe,1,16.675,112,111,NaN
95997,34,2011,07,23,-72.7016,38.9836,07/23/2011,gpe,1,16.675,112,111,NaN
95997,35,2011,07,24,-72.9129,39.664,07/24/2011,gpe,1,16.4,40,39,NaN
95997,35,2011,07,24,-72.9331,39.4558,07/24/2011,gpe,1,16.4,40,39,NaN
95997,36,2011,07,25,-72.7102,39.1054,07/25/2011,gpe,1,17.6,152,151,NaN
95997,36,2011,07,25,-72.6052,39.1145,07/25/2011,gpe,1,17.6,152,151,NaN
95997,38,2011,07,27,-72.6058,38.9593,07/27/2011,gpe,1,17.85,152,151,NaN
95997,0,2011,07,28,-72.8578,39.3622,07/28/2011,gpe,NaN,NaN,NaN,NaN,NaN
95997,0,2011,07,28,-73.0211,39.7462,07/28/2011,gpe,NaN,NaN,NaN,NaN,NaN
95997,39,2011,07,29,-72.4633,39.6553,07/29/2011,gpe,1,17.75,160,159,NaN
95997,39,2011,07,29,-72.7167,38.9292,07/29/2011,gpe,1,17.75,160,159,NaN
95997,0,2011,07,30,-72.9907,39.8678,07/30/2011,gpe,NaN,NaN,NaN,NaN,NaN
95997,0,2011,07,30,-72.9179,39.5616,07/30/2011,gpe,NaN,NaN,NaN,NaN,NaN
95997,40,2011,07,31,-72.4071,39.5209,07/31/2011,gpe,1,16.875,144,143,NaN
95997,40,2011,07,31,-72.3973,39.5565,07/31/2011,gpe,1,16.875,144,143,NaN
95997,41,2011,08,01,-72.3965,39.5527,08/01/2011,gpe,1,17.3,104,103,NaN
95997,41,2011,08,01,-72.4928,39.4069,08/01/2011,gpe,1,17.3,104,103,NaN
95997,42,2011,08,02,-72.0657,39.5717,08/02/2011,gpe,1,17.625,96,95,NaN
95997,42,2011,08,02,-72.2187,39.6544,08/02/2011,gpe,1,17.625,96,95,NaN
95997,44,2011,08,04,-72.1891,39.5592,08/04/2011,gpe,1,16.175,104,103,NaN
95997,0,2011,08,05,-72.3047,39.7587,08/05/2011,gpe,NaN,NaN,NaN,NaN,NaN
95997,0,2011,08,05,-72.2741,39.8029,08/05/2011,gpe,NaN,NaN,NaN,NaN,NaN
95997,0,2011,08,06,-72.2494,39.6,08/06/2011,gpe,NaN,NaN,NaN,NaN,NaN
95997,45,2011,08,07,-71.8931,39.543,08/07/2011,gpe,1,17.925,144,143,NaN
95997,46,2011,08,08,-71.5221,39.208,08/08/2011,gpe,1,17.85,136,135,NaN
95997,46,2011,08,08,-71.8406,39.4221,08/08/2011,gpe,1,17.85,136,135,NaN
95997,47,2011,08,09,-71.7764,39.3364,08/09/2011,gpe,1,16.575,152,151,NaN
95997,47,2011,08,09,-71.739,39.3023,08/09/2011,gpe,1,16.575,152,151,NaN
95997,48,2011,08,10,-71.5886,39.2495,08/10/2011,gpe,1,16.05,136,135,NaN
95997,48,2011,08,10,-71.6781,39.3163,08/10/2011,gpe,1,16.05,136,135,NaN
95997,49,2011,08,11,-71.6213,39.1632,08/11/2011,gpe,1,16.175,152,151,NaN
95997,51,2011,08,13,-71.7765,38.9788,08/13/2011,gpe,1,15.75,144,143,NaN
95997,52,2011,08,14,-71.8992,39.0119,08/14/2011,gpe,1,16.8,144,143,NaN
95997,0,2011,08,15,-72.1798,39.2472,08/15/2011,gpe,NaN,NaN,NaN,NaN,NaN
95997,0,2011,08,15,-72.3875,39.3509,08/15/2011,gpe,NaN,NaN,NaN,NaN,NaN
95997,0,2011,08,16,-72.4862,39.3848,08/16/2011,gpe,NaN,NaN,NaN,NaN,NaN
95997,0,2011,08,16,-72.4744,39.2896,08/16/2011,gpe,NaN,NaN,NaN,NaN,NaN
95997,53,2011,08,17,-72.5117,39.2623,08/17/2011,gpe,1,15.775,144,143,NaN
95997,54,2011,08,18,-72.4032,39.2817,08/18/2011,gpe,1,16.6,144,143,NaN
95997,0,2011,08,19,-72.5752,39.3578,08/19/2011,gpe,NaN,NaN,NaN,NaN,NaN
95997,55,2011,08,20,-72.2672,39.4517,08/20/2011,gpe,1,15.625,160,159,NaN
95997,56,2011,08,21,-72.2711,39.2702,08/21/2011,gpe,1,17.25,136,135,NaN
95997,57,2011,08,22,-72.4518,39.0623,08/22/2011,gpe,1,15.45,144,143,NaN
95997,57,2011,08,22,-72.319,39.1543,08/22/2011,gpe,1,15.45,144,143,NaN
95997,58,2011,08,23,-72.5065,39.065,08/23/2011,gpe,1,16.25,144,143,NaN
95997,59,2011,08,24,-72.317,39.0585,08/24/2011,gpe,1,16.725,144,143,NaN
95997,59,2011,08,24,-72.4636,39.1141,08/24/2011,gpe,1,16.725,144,143,NaN
95997,59,2011,08,24,-72.3885,39.0441,08/24/2011,gpe,1,16.725,144,143,NaN
95997,60,2011,08,25,-72.4852,39.0504,08/25/2011,gpe,1,15.65,136,135,NaN
95997,60,2011,08,25,-72.4668,39.083,08/25/2011,gpe,1,15.65,136,135,NaN
95997,61,2011,08,26,-72.4658,38.8533,08/26/2011,gpe,1,15.75,136,135,NaN
95997,61,2011,08,26,-72.4725,38.8012,08/26/2011,gpe,1,15.75,136,135,NaN
95997,62,2011,08,27,-72.4858,38.6583,08/27/2011,gpe,1,16.325,136,135,NaN
95997,62,2011,08,27,-72.4921,38.5866,08/27/2011,gpe,1,16.325,136,135,NaN
95997,63,2011,08,28,-72.5272,38.6256,08/28/2011,gpe,1,13.075,136,135,NaN
95997,63,2011,08,28,-72.5712,38.6075,08/28/2011,gpe,1,13.075,136,135,NaN
95997,64,2011,08,29,-72.4462,38.509,08/29/2011,gpe,1,13.725,136,135,NaN
95997,64,2011,08,29,-72.4347,38.5283,08/29/2011,gpe,1,13.725,136,135,NaN
95997,65,2011,08,30,-72.5878,38.4624,08/30/2011,gpe,1,14.375,104,103,NaN
95997,65,2011,08,30,-72.528,38.518,08/30/2011,gpe,1,14.375,104,103,NaN
95997,0,2011,08,31,-72.6184,38.4057,08/31/2011,gpe,NaN,NaN,NaN,NaN,NaN
95997,0,2011,08,31,-72.6617,38.441,08/31/2011,gpe,NaN,NaN,NaN,NaN,NaN
95997,0,2011,09,01,-72.5418,38.4918,09/01/2011,gpe,NaN,NaN,NaN,NaN,NaN
95997,0,2011,09,01,-72.6618,38.4323,09/01/2011,gpe,NaN,NaN,NaN,NaN,NaN
95997,0,2011,09,02,-72.6332,38.5042,09/02/2011,gpe,NaN,NaN,NaN,NaN,NaN
95997,0,2011,09,02,-72.7552,38.3683,09/02/2011,gpe,NaN,NaN,NaN,NaN,NaN
95997,66,2011,09,03,-72.6978,38.3439,09/03/2011,gpe,1,12.9,120,119,NaN
95997,66,2011,09,03,-72.6399,38.3781,09/03/2011,gpe,1,12.9,120,119,NaN
95997,0,2011,09,04,-72.7862,38.4135,09/04/2011,gpe,NaN,NaN,NaN,NaN,NaN
95997,68,2011,09,07,-72.8309,38.2814,09/07/2011,gpe,1,16.15,168,167,NaN
95997,70,2011,09,10,-72.8692,38.3375,09/10/2011,gpe,1,16.575,160,159,NaN
95997,72,2011,09,12,-72.8565,38.2709,09/12/2011,gpe,1,16.25,168,167,NaN
95997,73,2011,09,14,-72.5886,38.3958,09/14/2011,gpe,1,17.375,160,159,NaN
95997,73,2011,09,14,-72.5522,38.2885,09/14/2011,gpe,1,17.375,160,159,NaN
95997,83,2011,09,27,-72.59,38.2206,09/27/2011,gpe,1,16.775,136,135,NaN
95997,87,2011,10,02,-72.6316,38.1548,10/02/2011,gpe,1,17.0,160,159,NaN
95997,87,2011,10,02,-72.6046,37.9674,10/02/2011,gpe,1,17.0,160,159,NaN
95997,89,2011,10,04,-72.6266,38.1676,10/04/2011,gpe,1,16.7,120,119,NaN
95997,0,2011,10,05,-72.6512,38.3241,10/05/2011,gpe,NaN,NaN,NaN,NaN,NaN
95997,90,2011,10,06,-72.4871,38.4276,10/06/2011,gpe,1,16.0,96,95,NaN
95997,103,2011,10,20,-71.619,39.1242,10/20/2011,gpe,1,14.75,120,119,NaN
95997,105,2011,10,23,-71.7529,39.4916,10/23/2011,gpe,1,14.075,152,151,NaN
95997,106,2011,10,25,-71.9648,40.2928,10/25/2011,gpe,1,13.025,64,63,NaN
95997,0,2011,10,26,-72.6479,40.4405,10/26/2011,gpe,NaN,NaN,NaN,NaN,NaN
95997,0,2011,10,27,-72.9574,40.4139,10/27/2011,gpe,NaN,NaN,NaN,NaN,NaN
95997,107,2011,10,28,-72.5235,39.6397,10/28/2011,gpe,1,12.4,80,79,NaN
95997,108,2011,10,29,-72.4873,39.6509,10/29/2011,gpe,1,12.6,160,159,NaN
95997,117,2011,11,13,-72.0604,39.0824,11/13/2011,pdt,320,18.4,840,520,NaN
95997,118,2011,11,14,-72.4786,38.8748,11/14/2011,pdt,384,18.0,848,464,NaN
95997,120,2011,11,16,-72.3985,38.4836,11/16/2011,pdt,392,18.2,848,456,NaN
95997,122,2011,11,18,-72.3731,38.5917,11/18/2011,pdt,1,23.384,824,823,NaN
95997,123,2011,11,19,-72.3378,38.4894,11/19/2011,pdt,1,23.383,824,823,NaN
95997,124,2011,11,21,-72.3552,38.6118,11/21/2011,pdt,1,23.179,816,815,NaN
95997,125,2011,11,22,-72.4141,38.5174,11/22/2011,pdt,1,23.175,816,815,NaN
95997,126,2011,11,25,-72.0997,38.6282,11/25/2011,pdt,1,22.98125,832,831,NaN
95997,127,2011,11,26,-72.2428,38.5404,11/26/2011,pdt,1,22.785,848,847,NaN
95997,128,2011,11,27,-72.2237,38.4308,11/27/2011,pdt,1,22.982,832,831,NaN
95997,129,2011,11,28,-72.3002,38.3929,11/28/2011,pdt,1,22.7875,840,839,NaN
95997,130,2011,11,29,-72.3334,38.4541,11/29/2011,pdt,1,22.781,792,791,NaN
95997,131,2011,11,30,-72.477,38.3109,11/30/2011,pdt,1,22.3875,848,847,NaN
95997,132,2011,12,01,-72.8838,38.1275,12/01/2011,pdt,1,22.589,888,887,NaN
95997,133,2011,12,02,-72.8911,38.0669,12/02/2011,pdt,1,22.591,872,871,NaN
95997,135,2011,12,06,-73.4107,37.8335,12/06/2011,pdt,320,18.4,856,536,NaN
95997,136,2011,12,07,-73.628,37.7179,12/07/2011,pdt,1,22.996,832,831,NaN
95997,137,2011,12,09,-73.6279,37.6512,12/09/2011,pdt,392,18.0,904,512,NaN
95997,139,2011,12,12,-73.9424,37.2249,12/12/2011,pdt,392,18.0,848,456,NaN
95997,142,2011,12,15,-74.0007,37.1835,12/15/2011,pdt,1,21.987,840,839,NaN
95997,143,2011,12,16,-74.1363,37.0252,12/16/2011,pdt,88,22.0,840,752,NaN
95997,147,2011,12,21,-74.2381,36.5446,12/21/2011,pdt,272,18.2,856,584,NaN
95997,151,2011,12,28,-74.2098,36.2467,12/28/2011,pdt,392,18.0,800,408,NaN
95997,153,2011,12,31,-74.2362,35.9577,12/31/2011,pdt,352,18.2,840,488,NaN
95997,158,2012,01,05,-73.951,35.5061,01/05/2012,pdt,368,18.2,816,448,NaN
95997,159,2012,01,06,-73.7972,35.3443,01/06/2012,pdt,400,18.2,872,472,NaN
95997,161,2012,01,08,-73.6171,35.2856,01/08/2012,pdt,360,18.2,848,488,NaN
95997,162,2012,01,09,-73.3947,35.1357,01/09/2012,pdt,392,18.2,816,424,NaN
95997,163,2012,01,10,-73.264,35.0593,01/10/2012,pdt,384,18.4,832,448,NaN
95997,167,2012,01,17,-72.4834,34.8617,01/17/2012,pdt,360,18.2,840,480,NaN
95997,170,2012,01,20,-71.9808,34.8055,01/20/2012,pdt,384,18.4,848,464,NaN
95997,178,2012,01,31,-71.7591,34.8063,01/31/2012,pdt,8,21.0,872,864,NaN
95997,180,2012,02,02,-71.8541,34.8966,02/02/2012,pdt,360,18.2,984,624,NaN
95997,182,2012,02,06,-71.7138,34.9361,02/06/2012,pdt,1,20.6,840,839,NaN
95997,185,2012,02,10,-72.1694,35.0631,02/10/2012,pdt,152,20.6,808,656,NaN
95997,186,2012,02,11,-72.2278,35.1637,02/11/2012,pdt,336,18.2,824,488,NaN
95997,188,2012,02,14,-71.7719,35.0828,02/14/2012,pdt,1,20.6,816,815,NaN
95997,190,2012,02,16,-71.352,35.032,02/16/2012,pdt,392,18.0,800,408,NaN
95997,191,2012,02,17,-70.8847,35.1271,02/17/2012,pdt,1,20.004,800,799,NaN
95997,192,2012,02,18,-70.6676,35.1759,02/18/2012,pdt,1,20.0,856,855,NaN
95997,193,2012,02,19,-70.5999,35.2791,02/19/2012,pdt,320,18.2,784,464,NaN
95997,194,2012,02,21,-70.5639,35.231,02/21/2012,pdt,344,18.2,792,448,NaN
95997,195,2012,02,23,-70.7504,35.1067,02/23/2012,pdt,1,20.197,800,799,NaN
95997,196,2012,02,24,-70.7692,35.1736,02/24/2012,pdt,160,20.2,800,640,NaN
95997,197,2012,02,25,-70.8126,35.1476,02/25/2012,pdt,1,20.790625,800,799,NaN
95997,198,2012,02,27,-71.0122,35.0742,02/27/2012,pdt,352,18.2,800,448,NaN
95997,199,2012,02,28,-71.2875,34.8753,02/28/2012,pdt,1,20.98875,792,791,NaN
95997,200,2012,02,29,-71.8542,34.8906,02/29/2012,pdt,392,18.0,800,408,NaN
95997,201,2012,03,02,-73.584,34.724,03/02/2012,pdt,1,20.0,448,447,NaN
95997,201,2012,03,02,-73.584,34.724,03/02/2012,pop,1,20.0,448,447,NaN
96002,0,2011,06,08,-71.0776,41.067,06/08/2011,tag,NaN,NaN,NaN,NaN,NaN
96002,1,2011,06,09,-71.0537,41.0176,06/09/2011,pdt,1,13.5,32,31,NaN
96002,2,2011,06,10,-70.872,41.0153,06/10/2011,gpe,1,14.975,40,39,NaN
96002,2,2011,06,10,-70.8178,40.9606,06/10/2011,pdt,1,14.975,40,39,NaN
96002,3,2011,06,11,-70.9862,40.8812,06/11/2011,pdt,1,15.475,48,47,NaN
96002,3,2011,06,11,-70.9285,40.8818,06/11/2011,gpe,1,15.475,48,47,NaN
96002,0,2011,06,12,-70.9341,40.9145,06/12/2011,gpe,NaN,NaN,NaN,NaN,NaN
